Entity,Year,Schizophrenia (%),Bipolar disorder (%),Eating disorders (%),Anxiety disorders (%),Drug use disorders (%),Depression (%),Alcohol use disorders (%),10-14 years old (%),15-19 years old (%),20-24 years old (%),25-29 years old (%),30-34 years old (%),50-69 years old (%),15-49 years old (%),70+ years old (%),All ages (%),Age-standardized (%),Prevalence in males (%),Prevalence in females (%),Prevalence - Depressive disorders
Western Sub-Saharan Africa,1998,0.169073913,0.631982923,0.114925374,2.864564477,0.45873237,3.729319236,0.93148844,1.282642628,2.895698164,3.522953312,3.872822356,4.199883002,6.719845665,3.918024666,8.326249931,2.671261965,3.729319236,2.942296817,4.547353908,6427560.755
Western Sub-Saharan Africa,1999,0.168985648,0.632023524,0.114875084,2.863475166,0.45986422,3.75405804,0.932705514,1.295769274,2.931345791,3.558007089,3.895485608,4.217881488,6.769150094,3.948112664,8.354406466,2.690336488,3.75405804,2.962343868,4.575485765,6673854.301
Western Sub-Saharan Africa,2000,0.168977777,0.632071012,0.114892169,2.863057727,0.460730584,3.765527754,0.933394296,1.301474291,2.948189018,3.575762669,3.903807412,4.224577155,6.790528646,3.962401384,8.354563646,2.698959701,3.765527754,2.97307668,4.586135087,6902175.291
Western Sub-Saharan Africa,2001,0.169138877,0.632165819,0.115555716,2.863199372,0.461975601,3.766076371,0.933354482,1.304457532,2.951283634,3.576347188,3.904321279,4.229821229,6.781904861,3.96702684,8.319759056,2.699904504,3.766076371,2.975216793,4.583138472,7118724.628
Western Sub-Saharan Africa,2002,0.169479605,0.632334857,0.116748015,2.863620106,0.463909189,3.762138968,0.93286659,1.305568964,2.952518466,3.576002021,3.901764699,4.229235618,6.756340025,3.970801356,8.2633348,2.697757281,3.762138968,2.971752976,4.576283945,7333479.169
Western Sub-Saharan Africa,2003,0.169918623,0.632550177,0.11820321,2.864367226,0.465105187,3.756587677,0.932283147,1.307202479,2.956498789,3.574427436,3.89921175,4.226781159,6.722528455,3.974773951,8.200390065,2.694523387,3.756587677,2.967802126,4.566053442,7550725.886
Western Sub-Saharan Africa,2004,0.170369271,0.632770521,0.120042503,2.865446955,0.466658206,3.752683698,0.931926339,1.308424097,2.954123808,3.576781023,3.897858333,4.227744934,6.695839375,3.978371409,8.152477495,2.691440993,3.752683698,2.964896434,4.557546266,7775717.086
Western Sub-Saharan Africa,2005,0.170750092,0.632964701,0.121765425,2.866903631,0.467427992,3.753557561,0.932121803,1.310019896,2.956525102,3.573890071,3.895290508,4.230876804,6.68755659,3.982982416,8.133006311,2.690121275,3.753557561,2.964929407,4.555069039,8014786.187
Western Sub-Saharan Africa,2006,0.171138666,0.633189309,0.123660246,2.870115259,0.468469775,3.762569714,0.935531499,1.3114154,2.963323047,3.588118546,3.902698469,4.232561124,6.702488799,3.993734299,8.140352933,2.69387426,3.762569714,2.971936689,4.561441784,8276869.859
Western Sub-Saharan Africa,2007,0.171627027,0.633517904,0.125576569,2.875696582,0.469622587,3.779727107,0.942864657,1.315043911,2.977575148,3.612752073,3.92172758,4.243678121,6.730783273,4.012486402,8.16979212,2.70372201,3.779727107,2.985428306,4.576610537,8563536.305
Western Sub-Saharan Africa,2008,0.172148174,0.633914989,0.127832333,2.882248025,0.470929924,3.79801693,0.951593191,1.318060634,2.994129747,3.640540617,3.937875029,4.2566663,6.762572482,4.031212556,8.206857784,2.714534596,3.79801693,3.000281246,4.592246395,8860069.664
Western Sub-Saharan Africa,2009,0.172626252,0.634322321,0.129920633,2.88828108,0.472326723,3.81427618,0.959188549,1.321478297,3.009617927,3.662679027,3.954691801,4.265167235,6.789923233,4.047444327,8.238254544,2.724523015,3.81427618,3.01123754,4.607323931,9162626.294
Western Sub-Saharan Africa,2010,0.172978115,0.634663015,0.131518629,2.89223423,0.473446849,3.82352672,0.963108637,1.32237664,3.015146053,3.672841134,3.964071586,4.267118301,6.807198655,4.054971223,8.256580306,2.7300601860000002,3.82352672,3.016148524,4.61413807,9463259.673
Western Sub-Saharan Africa,2011,0.173259025,0.634970502,0.133095851,2.894652096,0.47482048,3.823983907,0.964353635,1.323100065,3.013924295,3.665868829,3.958509387,4.261499035,6.812428797,4.051643546,8.258886848,2.730039268,3.823983907,3.012810662,4.6116198,9748218.04
Western Sub-Saharan Africa,2012,0.173572251,0.635332457,0.134770195,2.89715949,0.476464194,3.818606745,0.965512164,1.323093033,2.998633578,3.647082717,3.945892472,4.253200206,6.808061122,4.039548866,8.254224323,2.726678892,3.818606745,3.007202811,4.599742506,10022277.16
Western Sub-Saharan Africa,2013,0.173904983,0.635736618,0.136469289,2.89964094,0.477964208,3.805780465,0.966526327,1.319581332,2.976745986,3.613903169,3.920948596,4.23542585,6.794832988,4.016908995,8.234575279,2.718830874,3.805780465,2.995205759,4.579574826,10288584.29
Western Sub-Saharan Africa,2014,0.174254026,0.636185136,0.13811583,2.902037723,0.480414806,3.787749877,0.967383134,1.312599462,2.942444139,3.569708453,3.891879775,4.213505705,6.775337915,3.986528202,8.20838317,2.708129734,3.787749877,2.980226685,4.552274195,10548172.97
Western Sub-Saharan Africa,2015,0.174616054,0.636682073,0.139783704,2.904311002,0.48292145,3.762850267,0.968057136,1.305211806,2.906700506,3.516041592,3.849809123,4.183930436,6.742972915,3.948340149,8.163049023,2.694401261,3.762850267,2.960507877,4.516452074,10798754.17
Western Sub-Saharan Africa,2016,0.174979573,0.63721055,0.141193473,2.90635016,0.485546577,3.733870644,0.968471836,1.295861125,2.857444409,3.45202437,3.803200007,4.152061262,6.705712861,3.903071227,8.114628903,2.678463681,3.733870644,2.937641929,4.47605863,11043478.37
Western Sub-Saharan Africa,2017,0.175339949,0.637775536,0.142430763,2.908182806,0.488561748,3.699654391,0.968597688,1.284872061,2.804066126,3.374668661,3.75050746,4.118105496,6.661153015,3.850493689,8.053243841,2.659895704,3.699654391,2.911297087,4.42908384,11279905.18
